"game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"y2_d065_ESW_YJD",1,"1",1,12437,1,1
"y2_d065_ESW_YJD",1,"1",1,12837,10,4
"y2_d065_ESW_YJD",1,"1",1,12987,0,5
"y2_d065_ESW_YJD",2,"1",2,36187,1,1
"y2_d065_ESW_YJD",2,"1",2,36687,2,2
"y2_d065_ESW_YJD",2,"1",2,36687,0,5
"y2_d065_ESW_YJD",3,"1",3,50487,1,1
"y2_d065_ESW_YJD",3,"1",3,50937,10,4
"y2_d065_ESW_YJD",3,"1",3,51537,255,16
"y2_d065_ESW_YJD",3,"1",3,52087,255,16
"y2_d065_ESW_YJD",3,"1",3,52337,5,2
"y2_d065_ESW_YJD",3,"1",3,53887,5,3
"y2_d065_ESW_YJD",3,"1",3,55137,3,2
"y2_d065_ESW_YJD",3,"1",3,55237,0,5
"y2_d065_ESW_YJD",4,"2",4,82887,1,1
"y2_d065_ESW_YJD",4,"2",4,83437,2,2
"y2_d065_ESW_YJD",4,"2",4,83437,0,5
"y2_d065_ESW_YJD",5,"2",5,94287,1,1
"y2_d065_ESW_YJD",5,"2",5,94787,2,2
"y2_d065_ESW_YJD",5,"2",5,94787,0,5
"y2_d065_ESW_YJD",6,"2",6,105687,1,1
"y2_d065_ESW_YJD",6,"2",6,106087,10,4
"y2_d065_ESW_YJD",6,"2",6,106437,0,5
"y2_d065_ESW_YJD",7,"2",7,138337,1,1
"y2_d065_ESW_YJD",7,"2",7,138737,10,4
"y2_d065_ESW_YJD",7,"2",7,139137,255,16
"y2_d065_ESW_YJD",7,"2",7,140037,255,16
"y2_d065_ESW_YJD",7,"2",7,140737,255,16
"y2_d065_ESW_YJD",7,"2",7,141237,255,16
"y2_d065_ESW_YJD",7,"2",7,141637,255,16
"y2_d065_ESW_YJD",7,"2",7,142037,255,16
"y2_d065_ESW_YJD",7,"2",7,142387,255,16
"y2_d065_ESW_YJD",7,"2",7,142687,255,16
"y2_d065_ESW_YJD",7,"2",7,142987,8,2
"y2_d065_ESW_YJD",7,"2",7,144137,8,3
"y2_d065_ESW_YJD",7,"2",7,145687,6,2
"y2_d065_ESW_YJD",7,"2",7,146137,0,5
"y2_d065_ESW_YJD",8,"3",8,177187,1,1
"y2_d065_ESW_YJD",8,"3",8,177687,2,2
"y2_d065_ESW_YJD",8,"3",8,177687,0,5
"y2_d065_ESW_YJD",9,"3",9,198187,1,1
"y2_d065_ESW_YJD",9,"3",9,198637,10,4
"y2_d065_ESW_YJD",9,"3",9,198887,0,5
"y2_d065_ESW_YJD",10,"3",10,222987,1,1
"y2_d065_ESW_YJD",10,"3",10,223487,10,4
"y2_d065_ESW_YJD",10,"3",10,223587,255,16
"y2_d065_ESW_YJD",10,"3",10,223987,255,16
"y2_d065_ESW_YJD",10,"3",10,224337,255,16
"y2_d065_ESW_YJD",10,"3",10,224687,255,16
"y2_d065_ESW_YJD",10,"3",10,225187,255,16
"y2_d065_ESW_YJD",10,"3",10,225487,255,16
"y2_d065_ESW_YJD",10,"3",10,228737,7,2
"y2_d065_ESW_YJD",10,"3",10,230137,7,3
"y2_d065_ESW_YJD",10,"3",10,231437,255,16
"y2_d065_ESW_YJD",10,"3",10,231787,4,2
"y2_d065_ESW_YJD",10,"3",10,232337,0,5
"y2_d065_ESW_YJD",11,"4",11,270587,1,1
"y2_d065_ESW_YJD",11,"4",11,271087,2,2
"y2_d065_ESW_YJD",11,"4",11,271087,0,5
"y2_d065_ESW_YJD",12,"4",12,289037,1,1
"y2_d065_ESW_YJD",12,"4",12,289537,2,9
"y2_d065_ESW_YJD",12,"4",12,292187,2,2
"y2_d065_ESW_YJD",12,"4",12,294237,0,5
"y2_d065_ESW_YJD",13,"4",13,324687,1,1
"y2_d065_ESW_YJD",13,"4",13,325187,2,2
"y2_d065_ESW_YJD",13,"4",13,325187,0,5
"y2_d065_ESW_YJD",14,"4",14,344187,1,1
"y2_d065_ESW_YJD",14,"4",14,344637,2,2
"y2_d065_ESW_YJD",14,"4",14,344637,0,5
"y2_d065_ESW_YJD",15,"4",15,369387,1,1
"y2_d065_ESW_YJD",15,"4",15,369887,10,4
"y2_d065_ESW_YJD",15,"4",15,369937,255,16
"y2_d065_ESW_YJD",15,"4",15,371137,255,16
"y2_d065_ESW_YJD",15,"4",15,371737,255,16
"y2_d065_ESW_YJD",15,"4",15,372187,255,16
"y2_d065_ESW_YJD",15,"4",15,372387,3,2
"y2_d065_ESW_YJD",15,"4",15,375637,0,5
"y2_d065_ESW_YJD",16,"5",16,417837,1,1
