"game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"y2_d050_DYE_RZQ",1,"1",1,12608,1,1
"y2_d050_DYE_RZQ",1,"1",1,13108,2,2
"y2_d050_DYE_RZQ",1,"1",1,13108,0,5
"y2_d050_DYE_RZQ",2,"1",2,27608,1,1
"y2_d050_DYE_RZQ",2,"1",2,28058,2,2
"y2_d050_DYE_RZQ",2,"1",2,28058,0,5
"y2_d050_DYE_RZQ",3,"1",3,44508,1,1
"y2_d050_DYE_RZQ",3,"1",3,44958,2,2
"y2_d050_DYE_RZQ",3,"1",3,44958,0,5
"y2_d050_DYE_RZQ",4,"1",4,62708,1,1
"y2_d050_DYE_RZQ",4,"1",4,63108,10,4
"y2_d050_DYE_RZQ",4,"1",4,63408,0,5
"y2_d050_DYE_RZQ",5,"1",5,93308,1,1
"y2_d050_DYE_RZQ",5,"1",5,93758,2,2
"y2_d050_DYE_RZQ",5,"1",5,93758,0,5
"y2_d050_DYE_RZQ",6,"2",6,127858,1,1
"y2_d050_DYE_RZQ",6,"2",6,128358,2,2
"y2_d050_DYE_RZQ",6,"2",6,128358,0,5
"y2_d050_DYE_RZQ",7,"2",7,146158,1,1
"y2_d050_DYE_RZQ",7,"2",7,146658,2,2
"y2_d050_DYE_RZQ",7,"2",7,146658,0,5
"y2_d050_DYE_RZQ",8,"2",8,165458,1,1
"y2_d050_DYE_RZQ",8,"2",8,165908,2,2
"y2_d050_DYE_RZQ",8,"2",8,165908,0,5
"y2_d050_DYE_RZQ",9,"2",9,185908,1,1
"y2_d050_DYE_RZQ",9,"2",9,186358,10,4
"y2_d050_DYE_RZQ",9,"2",9,186358,0,5
"y2_d050_DYE_RZQ",10,"2",10,216208,1,1
"y2_d050_DYE_RZQ",10,"2",10,216608,10,4
"y2_d050_DYE_RZQ",10,"2",10,216908,0,5
"y2_d050_DYE_RZQ",11,"2",11,241558,1,1
"y2_d050_DYE_RZQ",11,"2",11,242008,2,2
"y2_d050_DYE_RZQ",11,"2",11,242008,0,5
"y2_d050_DYE_RZQ",12,"3",12,272558,1,1
"y2_d050_DYE_RZQ",12,"3",12,273058,2,2
"y2_d050_DYE_RZQ",12,"3",12,273058,0,5
"y2_d050_DYE_RZQ",13,"3",13,289008,1,1
"y2_d050_DYE_RZQ",13,"3",13,289408,10,4
"y2_d050_DYE_RZQ",13,"3",13,289558,0,5
"y2_d050_DYE_RZQ",14,"3",14,314758,1,1
"y2_d050_DYE_RZQ",14,"3",14,315208,10,4
"y2_d050_DYE_RZQ",14,"3",14,315208,0,5
"y2_d050_DYE_RZQ",15,"3",15,344708,1,1
"y2_d050_DYE_RZQ",15,"3",15,345158,2,2
"y2_d050_DYE_RZQ",15,"3",15,345158,0,5
"y2_d050_DYE_RZQ",16,"3",16,367058,1,1
"y2_d050_DYE_RZQ",16,"3",16,367558,10,4
"y2_d050_DYE_RZQ",16,"3",16,367858,0,5
"y2_d050_DYE_RZQ",17,"3",17,410208,1,1
"y2_d050_DYE_RZQ",17,"3",17,410608,10,4
"y2_d050_DYE_RZQ",17,"3",17,412908,9,2
"y2_d050_DYE_RZQ",17,"3",17,413358,0,5
"y2_d050_DYE_RZQ",18,"4",18,558858,1,1
"y2_d050_DYE_RZQ",18,"4",18,559308,10,4
"y2_d050_DYE_RZQ",18,"4",18,559408,255,16
"y2_d050_DYE_RZQ",18,"4",18,560308,255,16
"y2_d050_DYE_RZQ",18,"4",18,561058,255,16
"y2_d050_DYE_RZQ",18,"4",18,561608,255,16
"y2_d050_DYE_RZQ",18,"4",18,562008,255,16
"y2_d050_DYE_RZQ",18,"4",18,562308,255,16
"y2_d050_DYE_RZQ",18,"4",18,562658,255,16
"y2_d050_DYE_RZQ",18,"4",18,563008,7,2
"y2_d050_DYE_RZQ",18,"4",18,563958,7,3
"y2_d050_DYE_RZQ",18,"4",18,565658,6,2
"y2_d050_DYE_RZQ",18,"4",18,565958,0,5
"y2_d050_DYE_RZQ",19,"5",19,602658,1,1
"y2_d050_DYE_RZQ",19,"5",19,603108,2,2
"y2_d050_DYE_RZQ",19,"5",19,603108,0,5
"y2_d050_DYE_RZQ",20,"5",20,619408,1,6
"y2_d050_DYE_RZQ",20,"5",20,620258,3,2
"y2_d050_DYE_RZQ",20,"5",20,620258,0,5
"y2_d050_DYE_RZQ",21,"5",21,642008,1,1
"y2_d050_DYE_RZQ",21,"5",21,642458,10,4
"y2_d050_DYE_RZQ",21,"5",21,642558,255,16
"y2_d050_DYE_RZQ",21,"5",21,643158,255,16
"y2_d050_DYE_RZQ",21,"5",21,643708,255,16
"y2_d050_DYE_RZQ",21,"5",21,643808,4,2
"y2_d050_DYE_RZQ",21,"5",21,644158,4,3
"y2_d050_DYE_RZQ",21,"5",21,644908,6,2
"y2_d050_DYE_RZQ",21,"5",21,645508,6,3
"y2_d050_DYE_RZQ",21,"5",21,646358,3,2
"y2_d050_DYE_RZQ",21,"5",21,646558,0,5
"y2_d050_DYE_RZQ",22,"6",22,675908,1,1
"y2_d050_DYE_RZQ",22,"6",22,676358,2,2
"y2_d050_DYE_RZQ",22,"6",22,676358,0,5
"y2_d050_DYE_RZQ",23,"6",23,685658,1,1
"y2_d050_DYE_RZQ",23,"6",23,686158,2,2
"y2_d050_DYE_RZQ",23,"6",23,686158,0,5
"y2_d050_DYE_RZQ",24,"6",24,698408,1,1
"y2_d050_DYE_RZQ",24,"6",24,698958,2,2
"y2_d050_DYE_RZQ",24,"6",24,698958,0,5
"y2_d050_DYE_RZQ",25,"6",25,708408,1,1
"y2_d050_DYE_RZQ",25,"6",25,708808,10,4
"y2_d050_DYE_RZQ",25,"6",25,708908,0,5
"y2_d050_DYE_RZQ",26,"6",26,725408,1,1
"y2_d050_DYE_RZQ",26,"6",26,725908,10,4
"y2_d050_DYE_RZQ",26,"6",26,731758,8,2
"y2_d050_DYE_RZQ",26,"6",26,731858,0,5
"y2_d050_DYE_RZQ",27,"7",27,887108,1,1
"y2_d050_DYE_RZQ",27,"7",27,887608,2,2
"y2_d050_DYE_RZQ",27,"7",27,887608,0,5
"y2_d050_DYE_RZQ",28,"7",28,905408,1,1
"y2_d050_DYE_RZQ",28,"7",28,905908,2,2
"y2_d050_DYE_RZQ",28,"7",28,905908,0,5
"y2_d050_DYE_RZQ",29,"7",29,923508,1,1
"y2_d050_DYE_RZQ",29,"7",29,923958,2,2
"y2_d050_DYE_RZQ",29,"7",29,923958,0,5
"y2_d050_DYE_RZQ",30,"7",30,941958,1,1
"y2_d050_DYE_RZQ",30,"7",30,942408,2,2
"y2_d050_DYE_RZQ",30,"7",30,942408,0,5
"y2_d050_DYE_RZQ",31,"7",31,959958,1,1
"y2_d050_DYE_RZQ",31,"7",31,960408,2,2
"y2_d050_DYE_RZQ",31,"7",31,960408,0,5
"y2_d050_DYE_RZQ",32,"8",32,997808,1,1
"y2_d050_DYE_RZQ",32,"8",32,998258,2,2
"y2_d050_DYE_RZQ",32,"8",32,998258,0,5
"y2_d050_DYE_RZQ",33,"8",33,1020008,1,1
"y2_d050_DYE_RZQ",33,"8",33,1020458,2,2
"y2_d050_DYE_RZQ",33,"8",33,1020458,0,5
"y2_d050_DYE_RZQ",34,"8",34,1044058,1,1
"y2_d050_DYE_RZQ",34,"8",34,1044508,2,2
"y2_d050_DYE_RZQ",34,"8",34,1044508,0,5
"y2_d050_DYE_RZQ",35,"9",35,1077008,1,1
"y2_d050_DYE_RZQ",35,"9",35,1077408,10,4
"y2_d050_DYE_RZQ",35,"9",35,1077458,0,5
"y2_d050_DYE_RZQ",36,"9",36,1102258,1,1
"y2_d050_DYE_RZQ",36,"9",36,1102658,10,4
"y2_d050_DYE_RZQ",36,"9",36,1102708,255,16
"y2_d050_DYE_RZQ",36,"9",36,1104158,255,16
"y2_d050_DYE_RZQ",36,"9",36,1104658,4,2
"y2_d050_DYE_RZQ",36,"9",36,1105058,4,3
"y2_d050_DYE_RZQ",36,"9",36,1105558,6,2
"y2_d050_DYE_RZQ",36,"9",36,1106258,6,3
"y2_d050_DYE_RZQ",36,"9",36,1106958,3,2
"y2_d050_DYE_RZQ",36,"9",36,1107108,0,5
"y2_d050_DYE_RZQ",37,"10",37,1143258,1,6
"y2_d050_DYE_RZQ",37,"10",37,1143908,3,2
"y2_d050_DYE_RZQ",37,"10",37,1143908,0,5
"y2_d050_DYE_RZQ",38,"10",38,1163108,1,1
"y2_d050_DYE_RZQ",38,"10",38,1163558,2,2
"y2_d050_DYE_RZQ",38,"10",38,1163558,0,5
