"game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"y2_d040_XLB_RZQ",1,"1",1,52503,1,1
"y2_d040_XLB_RZQ",1,"1",1,53003,2,2
"y2_d040_XLB_RZQ",1,"1",1,53003,0,5
"y2_d040_XLB_RZQ",2,"1",2,65553,1,1
"y2_d040_XLB_RZQ",2,"1",2,66003,2,2
"y2_d040_XLB_RZQ",2,"1",2,66003,0,5
"y2_d040_XLB_RZQ",3,"1",3,79703,1,1
"y2_d040_XLB_RZQ",3,"1",3,80153,10,4
"y2_d040_XLB_RZQ",3,"1",3,84503,4,2
"y2_d040_XLB_RZQ",3,"1",3,84653,0,5
"y2_d040_XLB_RZQ",4,"2",4,110503,1,1
"y2_d040_XLB_RZQ",4,"2",4,111003,2,2
"y2_d040_XLB_RZQ",4,"2",4,111003,0,5
"y2_d040_XLB_RZQ",5,"2",5,121303,1,1
"y2_d040_XLB_RZQ",5,"2",5,121803,2,2
"y2_d040_XLB_RZQ",5,"2",5,121803,0,5
"y2_d040_XLB_RZQ",6,"2",6,133903,1,1
"y2_d040_XLB_RZQ",6,"2",6,134403,2,2
"y2_d040_XLB_RZQ",6,"2",6,134403,0,5
"y2_d040_XLB_RZQ",7,"2",7,146953,1,1
"y2_d040_XLB_RZQ",7,"2",7,147403,2,2
"y2_d040_XLB_RZQ",7,"2",7,147403,0,5
"y2_d040_XLB_RZQ",8,"2",8,158603,1,1
"y2_d040_XLB_RZQ",8,"2",8,159053,2,2
"y2_d040_XLB_RZQ",8,"2",8,159053,0,5
"y2_d040_XLB_RZQ",9,"3",9,189753,1,1
"y2_d040_XLB_RZQ",9,"3",9,190203,2,2
"y2_d040_XLB_RZQ",9,"3",9,190203,0,5
"y2_d040_XLB_RZQ",10,"3",10,209103,1,1
"y2_d040_XLB_RZQ",10,"3",10,209553,10,4
"y2_d040_XLB_RZQ",10,"3",10,214503,4,2
"y2_d040_XLB_RZQ",10,"3",10,214853,0,5
"y2_d040_XLB_RZQ",11,"4",11,254603,1,1
"y2_d040_XLB_RZQ",11,"4",11,255053,2,2
"y2_d040_XLB_RZQ",11,"4",11,255053,0,5
"y2_d040_XLB_RZQ",12,"4",12,273453,1,1
"y2_d040_XLB_RZQ",12,"4",12,273953,2,2
"y2_d040_XLB_RZQ",12,"4",12,273953,0,5
"y2_d040_XLB_RZQ",13,"4",13,291303,1,1
"y2_d040_XLB_RZQ",13,"4",13,291753,10,4
"y2_d040_XLB_RZQ",13,"4",13,291803,0,5
"y2_d040_XLB_RZQ",14,"4",14,314953,1,1
"y2_d040_XLB_RZQ",14,"4",14,315503,2,2
"y2_d040_XLB_RZQ",14,"4",14,315503,0,5
"y2_d040_XLB_RZQ",15,"5",15,460603,1,1
"y2_d040_XLB_RZQ",15,"5",15,461003,10,4
"y2_d040_XLB_RZQ",15,"5",15,464603,7,2
