"game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"y2_d015_TEQ_YJD",1,"1",1,11016,1,1
"y2_d015_TEQ_YJD",1,"1",1,11466,2,2
"y2_d015_TEQ_YJD",1,"1",1,11466,0,5
"y2_d015_TEQ_YJD",2,"1",2,22966,1,1
"y2_d015_TEQ_YJD",2,"1",2,23366,10,4
"y2_d015_TEQ_YJD",2,"1",2,23466,255,16
"y2_d015_TEQ_YJD",2,"1",2,24416,255,16
"y2_d015_TEQ_YJD",2,"1",2,24766,5,2
"y2_d015_TEQ_YJD",2,"1",2,26016,5,3
"y2_d015_TEQ_YJD",2,"1",2,27316,3,2
"y2_d015_TEQ_YJD",2,"1",2,28016,0,5
"y2_d015_TEQ_YJD",3,"2",3,55766,1,1
"y2_d015_TEQ_YJD",3,"2",3,56216,2,2
"y2_d015_TEQ_YJD",3,"2",3,56216,0,5
"y2_d015_TEQ_YJD",4,"2",4,70066,1,1
"y2_d015_TEQ_YJD",4,"2",4,70566,10,4
"y2_d015_TEQ_YJD",4,"2",4,70816,0,5
"y2_d015_TEQ_YJD",5,"2",5,97116,1,1
"y2_d015_TEQ_YJD",5,"2",5,97616,2,2
"y2_d015_TEQ_YJD",5,"2",5,97616,0,5
"y2_d015_TEQ_YJD",6,"3",6,124516,1,1
"y2_d015_TEQ_YJD",6,"3",6,124916,10,4
"y2_d015_TEQ_YJD",6,"3",6,125266,0,5
"y2_d015_TEQ_YJD",7,"3",7,143016,1,1
"y2_d015_TEQ_YJD",7,"3",7,143516,2,2
"y2_d015_TEQ_YJD",7,"3",7,143516,0,5
"y2_d015_TEQ_YJD",8,"3",8,156366,1,1
"y2_d015_TEQ_YJD",8,"3",8,156866,10,4
"y2_d015_TEQ_YJD",8,"3",8,156916,255,16
"y2_d015_TEQ_YJD",8,"3",8,157966,1,2
"y2_d015_TEQ_YJD",8,"3",8,159916,1,3
"y2_d015_TEQ_YJD",8,"3",8,160716,3,2
"y2_d015_TEQ_YJD",8,"3",8,161016,0,5
"y2_d015_TEQ_YJD",9,"4",9,300716,1,1
"y2_d015_TEQ_YJD",9,"4",9,301166,2,2
"y2_d015_TEQ_YJD",9,"4",9,301166,0,5
"y2_d015_TEQ_YJD",10,"4",10,312116,1,1
"y2_d015_TEQ_YJD",10,"4",10,312566,2,2
"y2_d015_TEQ_YJD",10,"4",10,312566,0,5
"y2_d015_TEQ_YJD",11,"4",11,324316,1,1
"y2_d015_TEQ_YJD",11,"4",11,324816,2,2
"y2_d015_TEQ_YJD",11,"4",11,324816,0,5
"y2_d015_TEQ_YJD",12,"4",12,339016,1,1
"y2_d015_TEQ_YJD",12,"4",12,339466,2,2
"y2_d015_TEQ_YJD",12,"4",12,339466,0,5
"y2_d015_TEQ_YJD",13,"4",13,352866,1,1
"y2_d015_TEQ_YJD",13,"4",13,353316,10,4
"y2_d015_TEQ_YJD",13,"4",13,357316,9,2
"y2_d015_TEQ_YJD",13,"4",13,357566,0,5
"y2_d015_TEQ_YJD",14,"5",14,383116,1,1
"y2_d015_TEQ_YJD",14,"5",14,383566,2,2
"y2_d015_TEQ_YJD",14,"5",14,383566,0,5
"y2_d015_TEQ_YJD",15,"5",15,393516,1,1
"y2_d015_TEQ_YJD",15,"5",15,393966,2,2
"y2_d015_TEQ_YJD",15,"5",15,393966,0,5
"y2_d015_TEQ_YJD",16,"5",16,404816,1,1
"y2_d015_TEQ_YJD",16,"5",16,405316,2,2
"y2_d015_TEQ_YJD",16,"5",16,405316,0,5
"y2_d015_TEQ_YJD",17,"5",17,418416,1,1
"y2_d015_TEQ_YJD",17,"5",17,418916,2,2
"y2_d015_TEQ_YJD",17,"5",17,418916,0,5
"y2_d015_TEQ_YJD",18,"6",18,450716,1,1
"y2_d015_TEQ_YJD",18,"6",18,451216,2,2
"y2_d015_TEQ_YJD",18,"6",18,451216,0,5
"y2_d015_TEQ_YJD",19,"6",19,467616,1,1
"y2_d015_TEQ_YJD",19,"6",19,468166,2,2
"y2_d015_TEQ_YJD",19,"6",19,468166,0,5
"y2_d015_TEQ_YJD",20,"6",20,484266,1,1
"y2_d015_TEQ_YJD",20,"6",20,484666,10,4
"y2_d015_TEQ_YJD",20,"6",20,485066,0,5
"y2_d015_TEQ_YJD",21,"6",21,506216,1,1
"y2_d015_TEQ_YJD",21,"6",21,506716,10,4
"y2_d015_TEQ_YJD",21,"6",21,506766,255,16
"y2_d015_TEQ_YJD",21,"6",21,507816,255,16
"y2_d015_TEQ_YJD",21,"6",21,508566,255,16
"y2_d015_TEQ_YJD",21,"6",21,509116,4,2
"y2_d015_TEQ_YJD",21,"6",21,510016,4,3
"y2_d015_TEQ_YJD",21,"6",21,510966,3,2
"y2_d015_TEQ_YJD",21,"6",21,511216,0,5
"y2_d015_TEQ_YJD",22,"7",22,650316,1,1
"y2_d015_TEQ_YJD",22,"7",22,650766,10,4
"y2_d015_TEQ_YJD",22,"7",22,650866,0,5
"y2_d015_TEQ_YJD",23,"7",23,671666,1,1
"y2_d015_TEQ_YJD",23,"7",23,672066,10,4
"y2_d015_TEQ_YJD",23,"7",23,675466,255,16
"y2_d015_TEQ_YJD",23,"7",23,676616,255,16
"y2_d015_TEQ_YJD",23,"7",23,677066,255,16
"y2_d015_TEQ_YJD",23,"7",23,677316,255,10
