"game_str","play_id","timestamp","ball_position_x","ball_position_y","ball_position_z"
"y2_d066_ESW_YJD",1,15737,-1.480833,54.2364,6.50856
"y2_d066_ESW_YJD",1,15787,-1.167249,47.502,6.10548
"y2_d066_ESW_YJD",1,15837,-0.87609,40.8423,5.66451
"y2_d066_ESW_YJD",1,15887,-0.607362,34.2573,5.18568
"y2_d066_ESW_YJD",1,15937,-0.361059,27.747,4.66893
"y2_d066_ESW_YJD",1,15987,-0.137184,21.3114,4.11429
"y2_d066_ESW_YJD",1,16037,0.0642639,14.95047,3.52176
"y2_d066_ESW_YJD",1,16087,0.2432853,8.66424,2.891331
"y2_d066_ESW_YJD",1,16137,0.399879,2.452713,2.223015
"y2_d066_ESW_YJD",1,16187,0.534045,-3.68412,1.516809
"y2_d066_ESW_YJD",2,26387,-1.256862,51.9102,6.47532
"y2_d066_ESW_YJD",2,26437,-0.978,45.1764,5.96082
"y2_d066_ESW_YJD",2,26487,-0.713736,38.5185,5.43171
"y2_d066_ESW_YJD",2,26537,-0.464076,31.9365,4.88808
"y2_d066_ESW_YJD",2,26587,-0.2290152,25.43076,4.32987
"y2_d066_ESW_YJD",2,26637,-0.00855591,19.00101,3.75711
"y2_d066_ESW_YJD",2,26687,0.1973028,12.64734,3.1698
"y2_d066_ESW_YJD",2,26737,0.38856,6.36969,2.567919
"y2_d066_ESW_YJD",2,26787,0.565218,0.1681008,1.951485
"y2_d066_ESW_YJD",2,26837,0.727275,-5.95746,1.320486
"y2_d066_ESW_YJD",3,39487,-1.506279,53.4129,6.47649
"y2_d066_ESW_YJD",3,39537,-1.190523,46.6146,6.14199
"y2_d066_ESW_YJD",3,39587,-0.903669,39.8883,5.77527
"y2_d066_ESW_YJD",3,39637,-0.645723,33.234,5.37639
"y2_d066_ESW_YJD",3,39687,-0.416679,26.65146,4.94532
"y2_d066_ESW_YJD",3,39737,-0.2165403,20.14104,4.48206
"y2_d066_ESW_YJD",3,39787,-0.0453063,13.70265,3.98664
"y2_d066_ESW_YJD",3,39837,0.0970236,7.33617,3.45903
"y2_d066_ESW_YJD",3,39887,0.2104485,1.041735,2.899227
"y2_d066_ESW_YJD",3,39937,0.2949687,-5.18073,2.307252
"y2_d066_ESW_YJD",4,66037,-1.477581,52.9905,6.504
"y2_d066_ESW_YJD",4,66087,-1.255476,46.2456,6.07179
"y2_d066_ESW_YJD",4,66137,-1.062618,39.5727,5.62296
"y2_d066_ESW_YJD",4,66187,-0.89901,32.9709,5.15757
"y2_d066_ESW_YJD",4,66237,-0.764652,26.44095,4.67556
"y2_d066_ESW_YJD",4,66287,-0.659541,19.98249,4.17693
"y2_d066_ESW_YJD",4,66337,-0.583677,13.59555,3.66174
"y2_d066_ESW_YJD",4,66387,-0.537063,7.28022,3.12993
"y2_d066_ESW_YJD",4,66437,-0.519699,1.03644,2.581509
"y2_d066_ESW_YJD",4,66487,-0.531582,-5.13576,2.016498
"y2_d066_ESW_YJD",5,118337,-1.285941,53.2839,6.41163
"y2_d066_ESW_YJD",5,118387,-0.982203,46.5789,5.87409
"y2_d066_ESW_YJD",5,118437,-0.709353,39.9318,5.30262
"y2_d066_ESW_YJD",5,118487,-0.467388,33.3426,4.69725
"y2_d066_ESW_YJD",5,118537,-0.2563065,26.81103,4.05798
"y2_d066_ESW_YJD",5,118587,-0.0761103,20.33721,3.38478
"y2_d066_ESW_YJD",5,118637,0.0731997,13.92123,2.677662
"y2_d066_ESW_YJD",5,118687,0.1916244,7.563,1.936638
"y2_d066_ESW_YJD",5,118737,0.2791638,1.262544,1.161702
"y2_d066_ESW_YJD",6,135837,-1.470801,52.7508,6.43722
"y2_d066_ESW_YJD",6,135887,-1.089531,45.9849,6.26373
"y2_d066_ESW_YJD",6,135937,-0.728265,39.2856,6.05517
"y2_d066_ESW_YJD",6,135987,-0.387006,32.6526,5.81154
"y2_d066_ESW_YJD",6,136037,-0.0657522,26.08635,5.53278
"y2_d066_ESW_YJD",6,136087,0.2354973,19.58658,5.21895
"y2_d066_ESW_YJD",6,136137,0.516741,13.15344,4.87005
"y2_d066_ESW_YJD",6,136187,0.777978,6.78684,4.48605
"y2_d066_ESW_YJD",6,136237,1.019208,0.486825,4.06695
"y2_d066_ESW_YJD",6,136287,1.240434,-5.74662,3.61278
"y2_d066_ESW_YJD",7,147687,-1.56363,53.274,6.42822
"y2_d066_ESW_YJD",7,147737,-1.341597,46.4907,6.25233
"y2_d066_ESW_YJD",7,147787,-1.140864,39.7776,6.0426
"y2_d066_ESW_YJD",7,147837,-0.961428,33.135,5.79906
"y2_d066_ESW_YJD",7,147887,-0.803292,26.56254,5.52165
"y2_d066_ESW_YJD",7,147937,-0.666456,20.06043,5.21043
"y2_d066_ESW_YJD",7,147987,-0.55092,13.62861,4.86537
"y2_d066_ESW_YJD",7,148037,-0.456684,7.26711,4.4865
"y2_d066_ESW_YJD",7,148087,-0.383745,0.975897,4.07376
"y2_d066_ESW_YJD",7,148137,-0.332106,-5.24499,3.62721
