"game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"y2_d031_IKJ_RZQ",1,"1",1,45077,1,1
"y2_d031_IKJ_RZQ",1,"1",1,45577,2,2
"y2_d031_IKJ_RZQ",1,"1",1,45577,0,5
"y2_d031_IKJ_RZQ",2,"1",2,59827,1,1
"y2_d031_IKJ_RZQ",2,"1",2,60277,2,2
"y2_d031_IKJ_RZQ",2,"1",2,60277,0,5
"y2_d031_IKJ_RZQ",3,"1",3,77627,1,1
"y2_d031_IKJ_RZQ",3,"1",3,78127,2,2
"y2_d031_IKJ_RZQ",3,"1",3,78127,0,5
"y2_d031_IKJ_RZQ",4,"1",4,96027,1,1
"y2_d031_IKJ_RZQ",4,"1",4,96527,2,2
"y2_d031_IKJ_RZQ",4,"1",4,96527,0,5
"y2_d031_IKJ_RZQ",5,"1",5,113877,1,1
"y2_d031_IKJ_RZQ",5,"1",5,114277,2,2
"y2_d031_IKJ_RZQ",5,"1",5,114277,0,5
"y2_d031_IKJ_RZQ",6,"1",6,133027,1,1
"y2_d031_IKJ_RZQ",6,"1",6,133427,10,4
"y2_d031_IKJ_RZQ",6,"1",6,133477,255,16
"y2_d031_IKJ_RZQ",6,"1",6,134227,255,16
"y2_d031_IKJ_RZQ",6,"1",6,134777,255,16
"y2_d031_IKJ_RZQ",6,"1",6,135277,255,16
"y2_d031_IKJ_RZQ",6,"1",6,135627,6,2
"y2_d031_IKJ_RZQ",6,"1",6,136427,6,3
"y2_d031_IKJ_RZQ",6,"1",6,137377,3,2
"y2_d031_IKJ_RZQ",6,"1",6,138077,0,5
"y2_d031_IKJ_RZQ",7,"2",7,167027,1,1
"y2_d031_IKJ_RZQ",7,"2",7,167477,2,2
"y2_d031_IKJ_RZQ",7,"2",7,167477,0,5
"y2_d031_IKJ_RZQ",8,"2",8,183777,1,1
"y2_d031_IKJ_RZQ",8,"2",8,184277,2,2
"y2_d031_IKJ_RZQ",8,"2",8,184277,0,5
"y2_d031_IKJ_RZQ",9,"2",9,202077,1,1
"y2_d031_IKJ_RZQ",9,"2",9,202477,10,4
"y2_d031_IKJ_RZQ",9,"2",9,202527,255,16
