"game_str","play_id","timestamp","ball_position_x","ball_position_y","ball_position_z"
"y1_d009_GEA_YJD",1,42941,2.208081,53.6187,6.07296
"y1_d009_GEA_YJD",1,42991,1.896081,47.1774,5.64534
"y1_d009_GEA_YJD",1,43041,1.582929,40.7967,5.19828
"y1_d009_GEA_YJD",1,43091,1.268625,34.4769,4.73184
"y1_d009_GEA_YJD",1,43141,0.953169,28.21788,4.24596
"y1_d009_GEA_YJD",1,43191,0.636564,22.01991,3.74067
"y1_d009_GEA_YJD",1,43241,0.318804,15.88281,3.21594
"y1_d009_GEA_YJD",1,43291,-0.00010565849999999,9.80661,2.671827
"y1_d009_GEA_YJD",1,43341,-0.320169,3.79128,2.108277
"y1_d009_GEA_YJD",1,43391,-0.641385,-2.163147,1.525311
"y1_d009_GEA_YJD",1,43441,-0.96375,-8.05668,0.922929
"y1_d009_GEA_YJD",2,60191,2.524308,56.2257,6.01896
"y1_d009_GEA_YJD",2,60241,2.029086,49.6938,5.68419
"y1_d009_GEA_YJD",2,60291,1.557444,43.218,5.30562
"y1_d009_GEA_YJD",2,60341,1.109376,36.7983,4.88322
"y1_d009_GEA_YJD",2,60391,0.684891,30.435,4.41699
"y1_d009_GEA_YJD",2,60441,0.2839812,24.12768,3.90696
"y1_d009_GEA_YJD",2,60491,-0.0933495,17.87658,3.3531
"y1_d009_GEA_YJD",2,60541,-0.447102,11.68161,2.75541
"y1_d009_GEA_YJD",2,60591,-0.777279,5.5428,2.113911
"y1_d009_GEA_YJD",2,60641,-1.083876,-0.539802,1.428597
"y1_d009_GEA_YJD",2,60691,-1.366896,-6.56625,0.699465
"y1_d009_GEA_YJD",3,74841,2.337609,57.4278,6.18951
"y1_d009_GEA_YJD",3,74891,1.94769,51.3483,6.02142
"y1_d009_GEA_YJD",3,74941,1.576797,45.3339,5.79786
"y1_d009_GEA_YJD",3,74991,1.22493,39.3852,5.51877
"y1_d009_GEA_YJD",3,75041,0.892092,33.5022,5.18418
"y1_d009_GEA_YJD",3,75091,0.578274,27.68448,4.79406
"y1_d009_GEA_YJD",3,75141,0.2834871,21.93234,4.34841
"y1_d009_GEA_YJD",3,75191,0.00772494,16.24575,3.84729
"y1_d009_GEA_YJD",3,75241,-0.2490111,10.62468,3.29064
"y1_d009_GEA_YJD",3,75291,-0.48672,5.06913,2.678466
"y1_d009_GEA_YJD",3,75341,-0.705405,-0.420945,2.010786
"y1_d009_GEA_YJD",3,75391,-6.8184,10.30263,2.299278
"y1_d009_GEA_YJD",3,75441,-11.27688,16.2711,2.124699
"y1_d009_GEA_YJD",3,75491,-15.6099,21.99441,1.808292
"y1_d009_GEA_YJD",3,75541,-19.81746,27.4725,1.35006
"y1_d009_GEA_YJD",3,75591,-23.89959,32.7054,0.749994
"y1_d009_GEA_YJD",3,75641,-27.85623,37.6932,0.00810446999999999
"y1_d009_GEA_YJD",3,75691,-31.9989,42.7863,0.501447
"y1_d009_GEA_YJD",3,75741,-35.5101,47.205,0.77667
"y1_d009_GEA_YJD",3,75791,-38.9757,51.5166,0.945282
"y1_d009_GEA_YJD",3,75841,-42.3951,55.7208,1.007283
"y1_d009_GEA_YJD",3,75891,-45.7689,59.8179,0.96267
"y1_d009_GEA_YJD",3,75941,-49.0968,63.8073,0.811449
"y1_d009_GEA_YJD",3,75991,-52.3788,67.6896,0.553614
"y1_d009_GEA_YJD",3,76041,-55.6149,71.4648,0.189168
"y1_d009_GEA_YJD",3,76091,-58.7868,75.3063,0.2581029
"y1_d009_GEA_YJD",3,76141,-61.7757,78.8907,0.430368
"y1_d009_GEA_YJD",3,76191,-64.7511,82.4775,0.568761
"y1_d009_GEA_YJD",3,76241,-67.713,86.0673,0.673275
"y1_d009_GEA_YJD",3,76291,-70.6617,89.6598,0.743916
"y1_d009_GEA_YJD",3,78141,-55.5204,78.7602,5.8491
"y1_d009_GEA_YJD",3,78191,-49.7343,78.1926,6.26766
"y1_d009_GEA_YJD",3,78241,-44.0016,77.6121,6.62529
"y1_d009_GEA_YJD",3,78291,-38.322,77.019,6.92199
"y1_d009_GEA_YJD",3,78341,-32.6955,76.413,7.15779
"y1_d009_GEA_YJD",3,78391,-27.12195,75.7941,7.33263
"y1_d009_GEA_YJD",3,78441,-21.60159,75.1623,7.44657
"y1_d009_GEA_YJD",3,78491,-16.13436,74.5179,7.49955
"y1_d009_GEA_YJD",3,78541,-10.7202,73.8603,7.49163
"y1_d009_GEA_YJD",3,78591,-5.35914,73.1901,7.42278
"y1_d009_GEA_YJD",3,78641,-0.0512226,72.507,7.293
"y1_d009_GEA_YJD",3,78691,5.20359,71.811,7.10229
"y1_d009_GEA_YJD",3,78741,10.40532,71.1021,6.85065
"y1_d009_GEA_YJD",3,78791,15.55395,70.3806,6.53811
"y1_d009_GEA_YJD",3,78841,20.64948,69.6459,6.16461
"y1_d009_GEA_YJD",3,78891,25.69191,68.8986,5.73021
"y1_d009_GEA_YJD",3,78941,30.6813,68.1384,5.23485
"y1_d009_GEA_YJD",3,78991,35.6175,67.3656,4.67859
"y1_d009_GEA_YJD",3,79041,40.5006,66.5796,4.0614
"y1_d009_GEA_YJD",3,79091,45.3306,65.7807,3.38328
"y1_d009_GEA_YJD",3,79141,50.1075,64.9692,2.644224
